gain	8	18	-87.03
gain	18	8	-84.27
gain	8	19	-81.04
gain	19	8	-84.23
gain	8	20	-92.29
gain	20	8	-91.94
gain	8	21	-75.53
gain	21	8	-71.53
gain	8	22	-91.63
gain	22	8	-96.10
gain	8	23	-84.19
gain	23	8	-86.44
gain	8	24	-88.58
gain	24	8	-84.94
gain	8	25	-82.57
gain	25	8	-78.22
gain	8	26	-85.24
gain	26	8	-83.29
gain	8	27	-90.65
gain	27	8	-88.04
gain	8	28	-91.75
gain	28	8	-86.40
gain	8	29	-86.26
gain	29	8	-86.57
gain	8	30	-87.98
gain	30	8	-85.48
gain	8	31	-82.41
gain	31	8	-73.00
gain	8	32	-90.02
gain	32	8	-86.71
gain	8	33	-92.27
gain	33	8	-95.95
gain	8	34	-59.22
gain	34	8	-59.82
gain	8	35	-91.76
gain	35	8	-88.38
gain	8	36	-91.84
gain	36	8	-91.59
gain	8	37	-72.26
gain	37	8	-74.67
gain	8	38	-95.20
gain	38	8	-94.52
gain	8	39	-89.01
gain	39	8	-90.87
gain	8	40	-79.95
gain	40	8	-84.71
gain	8	41	-92.39
gain	41	8	-91.29
gain	8	42	-73.40
gain	42	8	-71.57
gain	8	43	-83.31
gain	43	8	-79.55
gain	8	44	-86.23
gain	44	8	-84.49
gain	8	45	-61.93
gain	45	8	-54.14
gain	8	46	-87.74
gain	46	8	-86.41
gain	8	47	-73.67
gain	47	8	-66.53
gain	8	48	-86.65
gain	48	8	-87.04
gain	9	10	-90.12
gain	10	9	-84.39
gain	9	11	-91.61
gain	11	9	-91.32
gain	9	12	-65.96
gain	12	9	-63.95
gain	9	13	-61.31
gain	13	9	-57.48
gain	9	14	-86.03
gain	14	9	-78.43
gain	9	15	-81.08
gain	15	9	-79.12
gain	9	16	-69.89
gain	16	9	-64.65
gain	9	17	-82.28
gain	17	9	-77.15
gain	9	18	-87.84
gain	18	9	-83.99
gain	9	19	-77.13
gain	19	9	-79.23
gain	9	20	-93.02
gain	20	9	-91.58
gain	9	21	-78.35
gain	21	9	-73.26
gain	9	22	-83.88
gain	22	9	-87.26
gain	9	23	-86.89
gain	23	9	-88.04
gain	9	24	-86.00
gain	24	9	-81.26
gain	9	25	-65.27
gain	25	9	-59.83
gain	9	26	-88.55
gain	26	9	-85.51
gain	9	27	-90.72
gain	27	9	-87.02
gain	9	28	-91.49
gain	28	9	-85.04
gain	9	29	-78.30
gain	29	9	-77.52
gain	9	30	-67.09
gain	30	9	-63.49
gain	9	31	-83.50
gain	31	9	-73.00
gain	9	32	-84.50
